respondent_id,h1n1_vaccine,seasonal_vaccine
30991,0.139290630817413,0.320264637470245
30992,0.158074915409088,0.360713928937912
30993,0.000237464904785156,0.14540022611618
30994,0.01,0.116506993770599
30995,0.142685160040855,0.230092525482178
30996,0.205731645226479,0.66543573141098
30997,0.319960594177246,0.797185122966766
30998,0.239595219492912,0.733741760253906
30999,0.126967906951904,0.75778341293335
31000,0.01,0.01
31001,0.553572058677673,0.794098019599915
31002,0.124715879559517,0.241259157657623
31003,0.102593928575516,0.191026210784912
31004,0.588793039321899,0.854330003261566
31005,0.625755548477173,0.682349324226379
31006,0.128753781318665,0.217744708061218
31007,0.01,0.502487659454346
31008,0.241226106882095,0.366495311260223
31009,0.01,0.233041405677795
31010,0.299371004104614,0.488848447799683
31011,0.162344843149185,0.756838858127594
31012,0.676803946495056,0.509918749332428
31013,0.180898666381836,0.102990925312042
31014,0.107608616352081,0.214491784572601
31015,0.01,0.0347398519515991
31016,0.374235033988953,0.58874237537384
31017,0.163947179913521,0.204060912132263
31018,0.01,0.142641007900238
31019,0.117460712790489,0.688791334629059
31020,0.151516765356064,0.335625529289246
31021,0.148079827427864,0.152085214853287
31022,0.207754701375961,0.844857096672058
31023,0.01,0.01
31024,0.01,0.052284836769104
31025,0.650676548480988,0.918337821960449
31026,0.102556988596916,0.243337869644165
31027,0.584919095039368,0.798349976539612
31028,0.01,0.833148598670959
31029,0.144613400101662,0.183549553155899
31030,0.176754489541054,0.332113415002823
31031,0.0683091431856155,0.669633626937866
31032,0.01,0.348952889442444
31033,0.132446885108948,0.183240652084351
31034,0.0999329537153244,0.82202935218811
31035,0.498356431722641,0.80598509311676
31036,0.558115422725677,0.754423856735229
31037,0.0262888669967651,0.208356022834778
31038,0.123438775539398,0.268780529499054
31039,0.152123600244522,0.818123936653137
31040,0.165452212095261,0.26591020822525
31041,0.0750124454498291,0.935834050178528
31042,0.148071020841599,0.292939186096191
31043,0.01,0.381002098321915
31044,0.0154633522033691,0.306626200675964
31045,0.197063714265823,0.480597496032715
31046,0.118472665548325,0.625141322612762
31047,0.0465614199638367,0.174290359020233
31048,0.427581131458282,0.74320912361145
31049,0.186415046453476,0.206322252750397
31050,0.148298889398575,0.235297709703445
31051,0.136753588914871,0.189846694469452
31052,0.463581651449203,0.656366109848022
31053,0.0489014685153961,0.191349744796753
31054,0.443233132362366,0.607149064540863
31055,0.370129942893982,0.348169177770615
31056,0.0379216372966766,0.0976720452308655
31057,0.739577651023865,0.33457088470459
31058,0.103090524673462,0.84264212846756
31059,0.153910666704178,0.463958859443665
31060,0.365994453430176,0.737665057182312
31061,0.01,0.105259954929352
31062,0.438897788524628,0.592621147632599
31063,0.368886977434158,0.834983170032501
31064,0.268171638250351,0.0430482029914856
31065,0.01,0.047801673412323
31066,0.345194220542908,0.825509607791901
31067,0.0880500972270966,0.00430858135223389
31068,0.196959227323532,0.48492094874382
31069,0.679596185684204,0.881404519081116
31070,0.114317268133163,0.464047789573669
31071,0.320597559213638,0.463732659816742
31072,0.131915509700775,0.219732105731964
31073,0.491147816181183,0.855084657669067
31074,0.103588923811913,0.851802587509155
31075,0.01,0.864059686660767
31076,0.547852694988251,0.879730701446533
31077,0.189028471708298,0.271950930356979
31078,0.01,0.01
31079,0.343712121248245,0.785365462303162
31080,0.613462567329407,0.774477362632751
31081,0.119969248771667,0.625783741474152
31082,0.207358315587044,0.597815990447998
31083,0.135549306869507,0.869278013706207
31084,0.01,0.126924902200699
31085,0.0395520329475403,0.19818240404129
31086,0.0986624956130981,0.394480854272842
31087,0.156118050217628,0.890863955020905
31088,0.01,0.502968728542328
31089,0.147366434335709,0.206323623657227
31090,0.360370427370071,0.577445685863495
31091,0.109685525298119,0.651008069515228
31092,0.134868890047073,0.15190652012825
31093,0.102774232625961,0.11530390381813
31094,0.105943202972412,0.788100242614746
31095,0.0917126536369324,0.225562065839767
31096,0.141851082444191,0.179051220417023
31097,0.708339869976044,0.852920532226562
31098,0.01,0.01
31099,0.01,0.200871676206589
31100,0.132913589477539,0.779897511005402
31101,0.231026202440262,0.307297021150589
31102,0.318872272968292,0.718134820461273
31103,0.489836394786835,0.898757040500641
31104,0.065319836139679,0.709450781345367
31105,0.01,0.540835440158844
31106,0.124736994504929,0.729103803634644
31107,0.169816434383392,0.432478606700897
31108,0.123775571584702,0.172259360551834
31109,0.01,0.01
31110,0.01,0.0169209241867065
31111,0.155841395258904,0.482760965824127
31112,0.00420200824737549,0.22372031211853
31113,0.0922791659832001,0.218323528766632
31114,0.171609461307526,0.808192253112793
31115,0.01,0.0564110279083252
31116,0.134704425930977,0.219058930873871
31117,0.352407485246658,0.940126061439514
31118,0.01,0.403190672397614
31119,0.14127941429615,0.236575841903687
31120,0.01,0.029177725315094
31121,0.6333829164505,0.811737656593323
31122,0.443047791719437,0.386563539505005
31123,0.143959000706673,0.182243645191193
31124,0.01,0.0141569972038269
31125,0.236684173345566,0.269057780504227
31126,0.01,0.160527765750885
31127,0.10535454750061,0.01
31128,0.117007344961166,0.420037090778351
31129,0.0377468764781952,0.122790455818176
31130,0.01,0.01
31131,0.606852471828461,0.776780605316162
31132,0.0966315567493439,0.888997852802277
31133,0.0984576493501663,0.183973550796509
31134,0.129324108362198,0.699426651000977
31135,0.0370191335678101,0.763308882713318
31136,0.39125669002533,0.733157098293304
31137,0.01,0.035891592502594
31138,0.780635893344879,0.662733912467957
31139,0.203941464424133,0.5818230509758
31140,0.121965348720551,0.200469166040421
31141,0.257315814495087,0.74627286195755
31142,0.911192655563354,0.915375351905823
31143,0.266687989234924,0.406305193901062
31144,0.0329006910324097,0.719237923622131
31145,0.504849195480347,0.579539358615875
31146,0.130090191960335,0.0968335866928101
31147,0.271778464317322,0.379720717668533
31148,0.333305984735489,0.688952445983887
31149,0.01,0.35019838809967
31150,0.169354990124702,0.677183985710144
31151,0.128874361515045,0.202657729387283
31152,0.148790299892426,0.475375652313232
31153,0.01,0.147709906101227
31154,0.22564685344696,0.128917276859283
31155,0.666813731193542,0.942063868045807
31156,0.0987337231636047,0.205560803413391
31157,0.159951001405716,0.83894419670105
31158,0.885579228401184,0.937414288520813
31159,0.01,0.076414942741394
31160,0.0409208834171295,0.255820631980896
31161,0.313087373971939,0.467694103717804
31162,0.621495604515076,0.866395354270935
31163,0.01,0.216522365808487
31164,0.13935187458992,0.705457746982574
31165,0.183496609330177,0.154028475284576
31166,0.01,0.24743115901947
31167,0.0440950989723206,0.221291661262512
31168,0.217777013778687,0.640853226184845
31169,0.0520804226398468,0.34998282790184
31170,0.193711087107658,0.215333163738251
31171,0.167853847146034,0.248580098152161
31172,0.626849055290222,0.831915855407715
31173,0.154276058077812,0.635456264019012
31174,0.15819476544857,0.251183390617371
31175,0.201417565345764,0.25515541434288
31176,0.499169915914536,0.401733219623566
31177,0.147987693548203,0.885746598243713
31178,0.317829996347427,0.883021950721741
31179,0.289823621511459,0.755441546440125
31180,0.120979979634285,0.694402813911438
31181,0.418294489383698,0.527069687843323
31182,0.0661145001649857,0.512510895729065
31183,0.179459273815155,0.314339697360992
31184,0.01,0.01
31185,0.168921530246735,0.199056148529053
31186,0.166256055235863,0.747307598590851
31187,0.0177375674247742,0.109718412160873
31188,0.122417792677879,0.166355043649673
31189,0.119259536266327,0.187378585338593
31190,0.0448558926582336,0.226743519306183
31191,0.213331699371338,0.541769027709961
31192,0.01,0.125735253095627
31193,0.167295217514038,0.312419444322586
31194,0.12430727481842,0.194698125123978
31195,0.228092715144157,0.0476742386817932
31196,0.247187107801437,0.719003617763519
31197,0.01,0.238882064819336
31198,0.01,0.0476033091545105
31199,0.0945509076118469,0.738625049591064
31200,0.210917294025421,0.467373013496399
31201,0.01,0.0694486200809479
31202,0.625805079936981,0.930930972099304
31203,0.01,0.0260312557220459
31204,0.0869695544242859,0.111545205116272
31205,0.01,0.931058943271637
31206,0.145191460847855,0.342278689146042
31207,0.140423193573952,0.219091713428497
31208,0.163662299513817,0.755436480045319
31209,0.280842155218124,0.70959210395813
31210,0.188208118081093,0.703644514083862
31211,0.01,0.124044269323349
31212,0.147837787866592,0.425993144512177
31213,0.158390730619431,0.395965814590454
31214,0.0127155780792236,0.189625203609467
31215,0.139267385005951,0.742285013198853
31216,0.01,0.01
31217,0.209478482604027,0.768508076667786
31218,0.68764317035675,0.848008930683136
31219,0.568872451782227,0.808645367622375
31220,0.0359660089015961,0.495100647211075
31221,0.136378705501556,0.437195599079132
31222,0.128199622035027,0.691788494586945
31223,0.289519071578979,0.332333832979202
31224,0.0928615033626556,0.763297021389008
31225,0.100662618875504,0.132110059261322
31226,0.497355461120605,0.935794293880463
31227,0.277649998664856,0.412749469280243
31228,0.330970615148544,0.365565240383148
31229,0.49472963809967,0.741886377334595
31230,0.131901472806931,0.368169724941254
31231,0.01,0.101680755615234
31232,0.0710503607988358,0.822935283184052
31233,0.31579315662384,0.528483152389526
31234,0.437116712331772,0.863609433174133
31235,0.0903208702802658,0.582579612731934
31236,0.385513037443161,0.828108012676239
31237,0.0945822894573212,0.418734312057495
31238,0.36782768368721,0.862912178039551
31239,0.575341463088989,0.271660804748535
31240,0.507683157920837,0.61055326461792
31241,0.0845210552215576,0.183114469051361
31242,0.166208490729332,0.188678652048111
31243,0.102961331605911,0.611963748931885
31244,0.489501476287842,0.709475696086884
31245,0.181773319840431,0.488550066947937
31246,0.01,0.165536940097809
31247,0.157770246267319,0.721010565757751
31248,0.576528191566467,0.736048817634583
31249,0.122462868690491,0.106699764728546
31250,0.484580010175705,0.839144587516785
31251,0.487620443105698,0.853960990905762
31252,0.354034811258316,0.208974689245224
31253,0.182880938053131,0.845265030860901
31254,0.150381118059158,0.25765985250473
31255,0.147128731012344,0.477552086114883
31256,0.01,0.110759496688843
31257,0.134825497865677,0.380083560943604
31258,0.122702270746231,0.148192346096039
31259,0.330179244279861,0.809971451759338
31260,0.0782929062843323,0.107290387153625
31261,0.130339771509171,0.179889798164368
31262,0.542196154594421,0.864842295646667
31263,0.170100033283234,0.154939532279968
31264,0.0637713074684143,0.207564234733582
31265,0.529028952121735,0.603752315044403
31266,0.135062426328659,0.178842604160309
31267,0.196162566542625,0.918338596820831
31268,0.598467588424683,0.964656233787537
31269,0.0786586254835129,0.234227657318115
31270,0.144120842218399,0.657840132713318
31271,0.01,0.196093946695328
31272,0.470198094844818,0.850191593170166
31273,0.22847905755043,0.453009128570557
31274,0.25300920009613,0.692896842956543
31275,0.0601892173290253,0.103740990161896
31276,0.0924222469329834,0.842978060245514
31277,0.137978374958038,0.162914037704468
31278,0.233579277992249,0.318425834178925
31279,0.131859362125397,0.237362146377563
31280,0.14477002620697,0.747503280639648
31281,0.01,0.01
31282,0.16700804233551,0.593310236930847
31283,0.100080102682114,0.262107312679291
31284,0.01,0.103777348995209
31285,0.12293715775013,0.936650454998016
31286,0.264016062021255,0.658335506916046
31287,0.12202961742878,0.834928154945374
31288,0.126144081354141,0.199100971221924
31289,0.165729850530624,0.735053420066833
31290,0.01,0.0827112793922424
31291,0.0164909660816193,0.01
31292,0.0587456673383713,0.744160413742065
31293,0.134600669145584,0.574583053588867
31294,0.598331987857819,0.892061829566956
31295,0.143465891480446,0.380774915218353
31296,0.61501681804657,0.600780487060547
31297,0.01,0.899054884910583
31298,0.182049691677094,0.808412194252014
31299,0.153224036097527,0.272404789924622
31300,0.256885319948196,0.663402915000916
31301,0.811310231685638,0.905926823616028
31302,0.01,0.608944058418274
31303,0.121813282370567,0.175435364246368
31304,0.01,0.311155557632446
31305,0.513159155845642,0.638448119163513
31306,0.0972679406404495,0.748044788837433
31307,0.01,0.01
31308,0.468557596206665,0.454697161912918
31309,0.167525947093964,0.478050887584686
31310,0.288624048233032,0.745672821998596
31311,0.158431321382523,0.448160827159882
31312,0.228943705558777,0.848067998886108
31313,0.259594649076462,0.384784460067749
31314,0.334737479686737,0.692230463027954
31315,0.157562255859375,0.243487596511841
31316,0.137406155467033,0.211697459220886
31317,0.120263010263443,0.124445676803589
31318,0.01,0.526127576828003
31319,0.143501594662666,0.577175080776215
31320,0.01,0.799549460411072
31321,0.221604228019714,0.205812275409698
31322,0.55154949426651,0.807853579521179
31323,0.508781969547272,0.794222414493561
31324,0.199092984199524,0.38557493686676
31325,0.276968508958817,0.595123708248138
31326,0.557626962661743,0.765129268169403
31327,0.119842886924744,0.385508120059967
31328,0.99,0.937736332416534
31329,0.0959990620613098,0.746569395065308
31330,0.01,0.01
31331,0.153539016842842,0.440748006105423
31332,0.523210644721985,0.835259437561035
31333,0.484283149242401,0.765594124794006
31334,0.449565201997757,0.338446378707886
31335,0.0325062572956085,0.0678169131278992
31336,0.151202797889709,0.28376442193985
31337,0.01,0.220144867897034
31338,0.01,0.01
31339,0.0997020602226257,0.759220480918884
31340,0.159000396728516,0.214167714118958
31341,0.128955394029617,0.4631467461586
31342,0.133429795503616,0.209032565355301
31343,0.0924683660268784,0.77724951505661
31344,0.461195170879364,0.653944253921509
31345,0.527688205242157,0.87105131149292
31346,0.249142274260521,0.543712496757507
31347,0.0855170041322708,0.512017548084259
31348,0.344269841909409,0.568071722984314
31349,0.183932676911354,0.244406461715698
31350,0.143043711781502,0.879252910614014
31351,0.0817080140113831,0.685576498508453
31352,0.0830934196710587,0.18913397192955
31353,0.164598867297173,0.324025928974152
31354,0.01,0.801317572593689
31355,0.156639099121094,0.678785741329193
31356,0.151804536581039,0.336182057857513
31357,0.141995757818222,0.3107088804245
31358,0.01,0.114318072795868
31359,0.145062282681465,0.203161358833313
31360,0.214931711554527,0.272091567516327
31361,0.279464572668076,0.498341143131256
31362,0.0531898736953735,0.387984067201614
31363,0.622745037078857,0.857455849647522
31364,0.153699949383736,0.449871569871902
31365,0.500085234642029,0.615756690502167
31366,0.128984078764915,0.0707260370254517
31367,0.115293085575104,0.152141332626343
31368,0.0581007599830627,0.235858619213104
31369,0.506012439727783,0.824923276901245
31370,0.079249382019043,0.193822979927063
31371,0.01,0.011282742023468
31372,0.729575574398041,0.767706155776978
31373,0.128036767244339,0.674005389213562
31374,0.183001652359962,0.221192300319672
31375,0.224607586860657,0.839955568313599
31376,0.145293787121773,0.73678195476532
31377,0.865473985671997,0.927094101905823
31378,0.127291202545166,0.227541357278824
31379,0.553057253360748,0.782670319080353
31380,0.55130273103714,0.615388631820679
31381,0.01,0.01
31382,0.01,0.689765810966492
31383,0.875404179096222,0.947133541107178
31384,0.667049527168274,0.855057775974274
31385,0.274267315864563,0.629484891891479
31386,0.436168789863586,0.497528791427612
31387,0.221518591046333,0.698950350284576
31388,0.688374578952789,0.293435841798782
31389,0.106533423066139,0.909241139888763
31390,0.0465730428695679,0.876716077327728
31391,0.592303931713104,0.849566459655762
31392,0.201065272092819,0.752470374107361
31393,0.138706192374229,0.127511441707611
31394,0.313501477241516,0.469025015830994
31395,0.01,0.053572028875351
31396,0.717054843902588,0.730590343475342
31397,0.156756550073624,0.308390855789185
31398,0.173963561654091,0.246885895729065
31399,0.714340090751648,0.870565235614777
31400,0.99,0.893728673458099
31401,0.233579277992249,0.749767243862152
31402,0.412763327360153,0.763481616973877
31403,0.248397454619408,0.0423308610916138
31404,0.199508100748062,0.20909583568573
31405,0.112943917512894,0.842501044273376
31406,0.12124739587307,0.454440176486969
31407,0.552816212177277,0.494047045707703
31408,0.114913761615753,0.209304451942444
31409,0.01,0.0253267288208008
31410,0.2376948595047,0.615498006343842
31411,0.299095422029495,0.295278966426849
31412,0.186154663562775,0.727871000766754
31413,0.149494871497154,0.219618678092957
31414,0.138432741165161,0.106685966253281
31415,0.138851940631866,0.320105671882629
31416,0.145104587078094,0.476894915103912
31417,0.270752459764481,0.844000458717346
31418,0.122122973203659,0.184736132621765
31419,0.734123587608337,0.890510976314545
31420,0.01,0.01
31421,0.0505809783935547,0.190524607896805
31422,0.120766490697861,0.144668996334076
31423,0.784091413021088,0.968899726867676
31424,0.112872406840324,0.588912129402161
31425,0.01,0.123551845550537
31426,0.165611773729324,0.833796739578247
31427,0.0900688469409943,0.669743657112122
31428,0.23861762881279,0.842045187950134
31429,0.241827398538589,0.749228954315186
31430,0.154258474707603,0.62089878320694
31431,0.184332773089409,0.147782266139984
31432,0.01,0.0257536768913269
31433,0.977587699890137,0.941162645816803
31434,0.552636027336121,0.659188270568848
31435,0.102743074297905,0.249048680067062
31436,0.318379074335098,0.577765166759491
31437,0.233579277992249,0.707168102264404
31438,0.235949963331223,0.340219289064407
31439,0.358381330966949,0.753196716308594
31440,0.139337584376335,0.77414870262146
31441,0.536770582199097,0.758700370788574
31442,0.6485236287117,0.759416878223419
31443,0.01,0.0603480339050293
31444,0.09482741355896,0.170477539300919
31445,0.01,0.376785695552826
31446,0.436260521411896,0.857420086860657
31447,0.246006995439529,0.651522874832153
31448,0.818410575389862,0.976790904998779
31449,0.0437142252922058,0.101479768753052
31450,0.347047924995422,0.892294406890869
31451,0.0464434921741486,0.836174249649048
31452,0.233579277992249,0.223338186740875
31453,0.239553779363632,0.487601935863495
31454,0.509846806526184,0.863437533378601
31455,0.152566701173782,0.859830498695374
31456,0.0618383586406708,0.393870413303375
31457,0.01,0.180382609367371
31458,0.224459797143936,0.664849579334259
31459,0.01,0.01
31460,0.146227702498436,0.232969760894775
31461,0.01,0.444137513637543
31462,0.230717465281487,0.855666995048523
31463,0.103433758020401,0.845126986503601
31464,0.162335932254791,0.306942701339722
31465,0.675044298171997,0.904506981372833
31466,0.01,0.151610434055328
31467,0.315174251794815,0.911539077758789
31468,0.145615726709366,0.447578191757202
31469,0.478445917367935,0.578017771244049
31470,0.143176972866058,0.703242421150208
31471,0.200866058468819,0.76190572977066
31472,0.205401331186295,0.782377123832703
31473,0.691469967365265,0.87702339887619
31474,0.271345287561417,0.676206827163696
31475,0.453011810779572,0.782928705215454
31476,0.01,0.101075112819672
31477,0.0671772360801697,0.211717277765274
31478,0.0782807469367981,0.132843732833862
31479,0.328090935945511,0.875732243061066
31480,0.126546025276184,0.135654032230377
31481,0.158354058861732,0.605682671070099
31482,0.278100252151489,0.870308041572571
31483,0.176363453269005,0.267511308193207
31484,0.01,0.0151064395904541
31485,0.01,0.0161256790161133
31486,0.233579277992249,0.696952939033508
31487,0.691838979721069,0.813546776771545
31488,0.01,0.190895736217499
31489,0.679999232292175,0.861559748649597
31490,0.456417322158813,0.768197178840637
31491,0.378055334091187,0.731910228729248
31492,0.0913415402173996,0.30188062787056
31493,0.01,0.162091434001923
31494,0.01,0.12136834859848
31495,0.233579277992249,0.725516200065613
31496,0.01,0.417944669723511
31497,0.143098935484886,0.187496066093445
31498,0.180084124207497,0.281743824481964
31499,0.233579277992249,0.459790885448456
31500,0.652852416038513,0.868948996067047
31501,0.0451087355613708,0.636293828487396
31502,0.01,0.19489985704422
31503,0.160686552524567,0.209088563919067
31504,0.258296221494675,0.654997825622559
31505,0.50286328792572,0.916733026504517
31506,0.184160619974136,0.241822302341461
31507,0.129426836967468,0.811943113803864
31508,0.187773466110229,0.655671060085297
31509,0.0434647500514984,0.831266283988953
31510,0.28286138176918,0.730434894561768
31511,0.117249444127083,0.303415298461914
31512,0.189848467707634,0.631645917892456
31513,0.202129259705544,0.440588176250458
31514,0.640649616718292,0.791263103485107
31515,0.248530715703964,0.350191205739975
31516,0.0381350219249725,0.0648499131202698
31517,0.251422733068466,0.574407279491425
31518,0.140102386474609,0.796502768993378
31519,0.187603086233139,0.781786739826202
31520,0.163271695375443,0.678483664989471
31521,0.120884880423546,0.816978812217712
31522,0.780918180942535,0.93067467212677
31523,0.218325227499008,0.493395656347275
31524,0.01,0.0474340915679932
31525,0.503995776176453,0.864122867584229
31526,0.380084961652756,0.821899056434631
31527,0.0316580832004547,0.240691900253296
31528,0.18739116191864,0.286023020744324
31529,0.166321441531181,0.381001651287079
31530,0.0714734047651291,0.208657681941986
31531,0.268344044685364,0.427124738693237
31532,0.0121056139469147,0.114861667156219
31533,0.99,0.9603191614151
31534,0.01,0.01
31535,0.245772123336792,0.68976879119873
31536,0.0735529810190201,0.82589727640152
31537,0.0967984646558762,0.195678889751434
31538,0.137595191597939,0.285936743021011
31539,0.538200736045837,0.770319819450378
31540,0.183574646711349,0.593993723392487
31541,0.152727916836739,0.389411807060242
31542,0.231572166085243,0.437616586685181
31543,0.140405088663101,0.263328552246094
31544,0.468973278999329,0.721696019172668
31545,0.01,0.403781563043594
31546,0.01,0.01
31547,0.659652173519135,0.84714275598526
31548,0.284443467855453,0.441454112529755
31549,0.19485479593277,0.714737355709076
31550,0.0738818347454071,0.174740374088287
31551,0.627074837684631,0.6805579662323
31552,0.0918004661798477,0.826572060585022
31553,0.202339932322502,0.332006275653839
31554,0.197331264615059,0.173399269580841
31555,0.318537443876266,0.902572572231293
31556,0.505387306213379,0.4254250228405
31557,0.0354258418083191,0.108673751354218
31558,0.233925715088844,0.316256761550903
31559,0.523257076740265,0.842348456382751
31560,0.598814845085144,0.770766198635101
31561,0.0314111113548279,0.115426570177078
31562,0.01,0.01
31563,0.140462338924408,0.212429761886597
31564,0.159323677420616,0.485638827085495
31565,0.15747344493866,0.928950428962708
31566,0.161917939782143,0.257848739624023
31567,0.137570038437843,0.31008243560791
31568,0.0554781407117844,0.790783584117889
31569,0.01,0.0505398511886597
31570,0.28324967622757,0.763598501682281
31571,0.0570791661739349,0.248711496591568
31572,0.0344831049442291,0.186171501874924
31573,0.0622878074645996,0.114507645368576
31574,0.295347064733505,0.790044069290161
31575,0.311661630868912,0.352265357971191
31576,0.164019554853439,0.800362348556519
31577,0.131834924221039,0.386567085981369
31578,0.121453136205673,0.838922917842865
31579,0.01,0.230326592922211
31580,0.396519184112549,0.657261073589325
31581,0.470834732055664,0.88041764497757
31582,0.01,0.321008205413818
31583,0.314170002937317,0.771799087524414
31584,0.169262602925301,0.486721515655518
31585,0.046241968870163,0.164592325687408
31586,0.01,0.118564784526825
31587,0.28704497218132,0.580449640750885
31588,0.245051980018616,0.494685769081116
31589,1.19805335998535e-05,0.110014140605927
31590,0.532588481903076,0.219326764345169
31591,0.110688269138336,0.280538499355316
31592,0.281354308128357,0.0398528575897217
31593,0.156273782253265,0.53428328037262
31594,0.0665895938873291,0.626617610454559
31595,0.233579277992249,0.291006475687027
31596,0.758252322673798,0.753056883811951
31597,0.165707111358643,0.658968448638916
31598,0.311138808727264,0.74281769990921
31599,0.236143052577972,0.786225020885468
31600,0.182824119925499,0.603168666362762
31601,0.204449534416199,0.732923805713654
31602,0.01,0.0935626029968262
31603,0.01,0.408824682235718
31604,0.01,0.327973216772079
31605,0.0108122825622559,0.244678854942322
31606,0.145117580890656,0.290243208408356
31607,0.149054974317551,0.28242015838623
31608,0.321642935276031,0.525543510913849
31609,0.149742141366005,0.221498608589172
31610,0.01,0.208837360143661
31611,0.120265811681747,0.620963394641876
31612,0.37247309088707,0.289116442203522
31613,0.01,0.01
31614,0.0826375186443329,0.169273525476456
31615,0.174069344997406,0.249508798122406
31616,0.135954588651657,0.320764243602753
31617,0.317980706691742,0.745511293411255
31618,0.167353481054306,0.361923724412918
31619,0.312643885612488,0.577238798141479
31620,0.0563878118991852,0.174109041690826
31621,0.01,0.01
31622,0.722904443740845,0.806833505630493
31623,0.156095027923584,0.208984971046448
31624,0.111668109893799,0.0576483905315399
31625,0.0452022850513458,0.826394975185394
31626,0.201406046748161,0.485106021165848
31627,0.0494413375854492,0.19404599070549
31628,0.246375575661659,0.803016483783722
31629,0.378411561250687,0.333735346794128
31630,0.093318834900856,0.897672891616821
31631,0.01,0.0484150648117065
31632,0.485982239246368,0.419374912977219
31633,0.0604578107595444,0.0774931609630585
31634,0.0933163166046143,0.682429671287537
31635,0.177141010761261,0.236432135105133
31636,0.48018679022789,0.649962961673737
31637,0.01,0.220854073762894
31638,0.337345272302628,0.812893390655518
31639,0.357288599014282,0.798767447471619
31640,0.127748653292656,0.249224632978439
31641,0.802830159664154,0.954180657863617
31642,0.472401887178421,0.822960078716278
31643,0.233579277992249,0.249772310256958
31644,0.143112763762474,0.791325330734253
31645,0.01,0.0740544199943542
31646,0.141175359487534,0.872275054454803
31647,0.312379747629166,0.799245953559875
31648,0.185979306697845,0.795803368091583
31649,0.384980916976929,0.69476056098938
31650,0.420054972171783,0.34997820854187
31651,0.669488608837128,0.800879776477814
31652,0.647876739501953,0.785852670669556
31653,0.124793440103531,0.599882423877716
31654,0.0858075320720673,0.215645253658295
31655,0.01,0.01
31656,0.148006960749626,0.667832553386688
31657,0.0915797799825668,0.25839376449585
31658,0.109268665313721,0.300650894641876
31659,0.233579277992249,0.732467412948608
31660,0.630821704864502,0.886822998523712
31661,0.309824228286743,0.862199902534485
31662,0.198378533124924,0.162598490715027
31663,0.655451476573944,0.75231796503067
31664,0.589787602424622,0.898882687091827
31665,0.127225458621979,0.845170795917511
31666,0.190600872039795,0.690483689308167
31667,0.14257887005806,0.237281262874603
31668,0.01,0.125793695449829
31669,0.115402668714523,0.205472230911255
31670,0.247947573661804,0.833029627799988
31671,0.120578721165657,0.559926986694336
31672,0.124958455562592,0.137962430715561
31673,0.104546129703522,0.716492652893066
31674,0.158542767167091,0.667584002017975
31675,0.479026645421982,0.372480481863022
31676,0.01,0.296010434627533
31677,0.01,0.173363626003265
31678,0.571530818939209,0.797706127166748
31679,0.233579277992249,0.735393166542053
31680,0.108860850334167,0.872862815856934
31681,0.137555912137032,0.206545203924179
31682,0.106593400239944,0.448252767324448
31683,0.13137212395668,0.117190778255463
31684,0.108281493186951,0.155040770769119
31685,0.180053979158401,0.521707534790039
31686,0.189689978957176,0.0648742318153381
31687,0.180644139647484,0.592070162296295
31688,0.01,0.0510733127593994
31689,0.116570085287094,0.79563182592392
31690,0.165756657719612,0.310285925865173
31691,0.0960651338100433,0.649256467819214
31692,0.01,0.183164298534393
31693,0.138100817799568,0.261992514133453
31694,0.152713805437088,0.788677513599396
31695,0.01,0.480915516614914
31696,0.214599400758743,0.304151058197021
31697,0.566235423088074,0.760969758033752
31698,0.202812865376472,0.153701603412628
31699,0.175602465867996,0.809855282306671
31700,0.211756274104118,0.44039186835289
31701,0.141652956604958,0.817512452602386
31702,0.01,0.876516580581665
31703,0.01,0.0333603620529175
31704,0.593008577823639,0.782236218452454
31705,0.224982559680939,0.643233239650726
31706,0.0789918899536133,0.830722093582153
31707,0.406683623790741,0.802951633930206
31708,0.32488688826561,0.670231878757477
31709,0.558560431003571,0.772502541542053
31710,0.341684520244598,0.451156914234161
31711,0.160756394267082,0.585729002952576
31712,0.181489810347557,0.594992995262146
31713,0.0298663377761841,0.217572152614594
31714,0.116543084383011,0.692821562290192
31715,0.485848933458328,0.781217336654663
31716,0.01,0.248711675405502
31717,0.374337762594223,0.811102271080017
31718,0.233579277992249,0.325912207365036
31719,0.183439433574677,0.318041145801544
31720,0.345957666635513,0.796722412109375
31721,0.01,0.0995326936244965
31722,0.176165461540222,0.783511638641357
31723,0.223087787628174,0.357842564582825
31724,0.401414334774017,0.45526260137558
31725,0.01,0.01
31726,0.142297595739365,0.253887832164764
31727,0.17083066701889,0.39513298869133
31728,0.01,0.70530641078949
31729,0.180922463536263,0.394723862409592
31730,0.529832184314728,0.88862144947052
31731,0.01,0.204358875751495
31732,0.283512800931931,0.400025635957718
31733,0.453242778778076,0.732493162155151
31734,0.01,0.291796505451202
31735,0.151617646217346,0.681441009044647
31736,0.01,0.324173986911774
31737,0.152068465948105,0.212991833686829
31738,0.130832612514496,0.325264245271683
31739,0.119035884737968,0.830255448818207
31740,0.217084661126137,0.429545104503632
31741,0.167802035808563,0.368811458349228
31742,0.465751677751541,0.806787490844727
31743,0.180898576974869,0.500249922275543
31744,0.16326992213726,0.387268304824829
31745,0.171687096357346,0.229444444179535
31746,0.0165670812129974,0.156138926744461
31747,0.201175481081009,0.387359857559204
31748,0.00238031148910522,0.159388154745102
